,id
112839,356070
112840,418300
112841,416670
112842,397340
112844,317590
112845,400200
112846,405820
112847,418050
112849,415990
112850,428260
112851,428280
112852,428270
112853,428250
112854,325964
112855,429040
112856,298030
112858,325994
112861,429470
112863,426930
112864,410490
112865,417060
112866,339320
112868,386740
112869,430020
112870,382250
112872,384630
112873,430280
112874,412880
112875,428240
112876,429450
112878,361250
112881,250520
112882,415830
112883,425010
112884,426590
112886,428020
112892,408400
112893,416760
112894,420450
112896,403300
112897,406920
112899,339600
112900,414950
112901,408550
112902,397640
112904,421890
112905,428400
112906,422300
112908,393380
112909,370590
112910,418170
112911,424000
112912,386510
112913,421100
112914,398472
112915,403390
112916,412470
112917,380570
112918,398471
112919,386400
112920,401700
112921,423440
112922,406730
112927,412270
112928,398470
112930,200150
112932,402460
112934,412242
112935,412243
112936,413710
112937,412240
112938,412241
112939,407510
112941,425981
112942,425980
112943,377190
112944,379542
112945,379565
112946,413580
112947,270110
112950,419476
112955,390520
112956,403880
112957,409070
112958,375840
112959,421900
112960,405360
112961,412010
112962,325991
112963,420970
112964,345350
112965,407600
112966,419947
112967,419946
112968,419948
112969,419944
112970,419942
112971,419945
112972,419941
112973,419940
112974,419943
112975,419939
112976,419933
112977,419935
112978,419936
112979,419931
112980,419930
112981,419479
112982,419478
112983,419477
112984,419500
112985,422691
112986,419090
112988,422690
112989,416190
112990,425910
112991,425920
112992,425930
112993,425750
112994,425940
112996,422140
112997,396360
112998,397720
112999,419966
113000,422130
113001,413590
113002,348240
113003,412990
113004,412410
113005,354030
113007,318680
113008,379563
113009,417890
113010,360940
113011,343962
113016,413030
113018,395200
113019,412170
113020,425360
113021,337480
113022,402640
113024,348210
113025,402650
113026,421950
113029,392600
113035,314000
113036,403680
113037,342280
113039,381050
113040,422210
113041,424310
113042,242680
113044,416770
113047,412670
113048,395230
113049,394510
113050,395232
113051,395233
113052,395234
113053,395231
113054,392430
113055,326020
113056,326021
113057,326029
113058,326028
113059,326026
113060,325956
113061,326031
113062,415420
113063,423770
113064,409160
113065,387060
113066,423320
113068,423120
113070,369310
113072,410850
113073,419070
113074,412970
113075,404040
113076,254920
113077,397350
113078,254860
113079,414660
113080,414110
113082,387240
113083,396810
113086,423740
113087,424750
113088,422250
113092,421260
113093,389850
113094,425120
113096,366510
113097,414920
113099,395860
113100,257310
113101,416712
113102,416710
113103,416713
113104,416711
113105,359550
113106,391960
113107,408610
113109,369300
113110,420770
113111,413790
113112,376210
113113,371320
113114,404281
113115,423760
113117,304580
113118,397040
113120,419951
113121,417110
113122,417980
113123,388291
113124,388290
113125,388294
113126,388292
113127,421880
113128,388293
113129,410470
113130,373380
113131,373370
113132,423600
113133,415680
113134,421620
113137,363180
113138,393010
113139,369460
113140,419000
113141,332370
113142,384320
113143,401330
113145,411630
113147,424120
113148,405980
113150,423880
113151,411740
113152,420880
113153,336520
113154,404550
113161,420210
113162,407200
113163,418580
113164,420920
113165,407210
113166,334782
113172,324160
113174,420740
113175,385310
113176,350210
113177,412730
113178,342530
113180,418910
113181,416310
113182,384700
113183,365090
113184,388030
113185,403700
113187,359060
113188,381191
113190,400130
113191,420000
113192,421630
113195,386280
113196,400380
113197,417860
113198,334830
113199,410110
113200,417300
113202,420950
113203,413460
113204,298220
113205,386130
113206,387930
113208,382470
113211,418440
113212,383240
113213,380210
113214,401290
113215,403830
113216,378720
113217,338630
113218,307670
113219,418310
113221,418040
113223,397420
113224,396850
113226,416320
113230,368500
113232,388540
113233,325989
113234,369390
113236,416160
113237,329040
113239,350270
113240,415950
113242,415400
113244,346730
113245,398100
113246,419980
113247,412940
113248,379243
113250,379242
113251,394290
113252,394220
113253,411590
113254,419660
113255,331720
113256,316961
113257,389160
113258,420050
113259,333300
113264,294000
113266,416390
113267,420240
113269,338530
113270,267785
113271,267786
113272,386640
113273,410460
113275,404400
113276,391180
113277,409480
113278,410550
113279,376750
113280,370710
113281,415980
113282,410890
113283,403950
113284,391860
113285,410540
113286,408000
113287,407070
113288,408100
113290,418960
113291,345680
113292,338120
113293,345681
113295,325972
113296,409100
113297,414210
113298,411470
113299,390670
113300,395900
113301,404100
113302,365960
113304,414500
113307,377860
113308,418080
113309,389650
113312,412380
113313,382850
113314,326017
113315,324680
113316,409510
113317,411100
113318,326018
113321,370730
113322,418070
113323,416290
113324,416130
113325,413470
113327,377160
113328,379559
113330,404150
113331,401450
113334,382467
113336,372310
113337,403180
113338,374830
113339,416080
113342,270230
113343,409180
113344,340700
113345,346261
113346,346260
113347,398980
113349,399021
113350,397960
113351,410340
113352,374420
113353,355020
113354,385360
113355,411420
113356,388472
113357,287980
113358,416640
113360,409380
113361,399020
113362,416170
113363,349231
113367,325979
113368,405520
113369,374990
113370,290530
113371,414260
113372,416350
113373,416750
113374,417160
113376,398530
113378,401170
113380,288260
113381,417230
113382,399890
113383,355950
113384,408930
113385,388410
113386,417380
113387,316370
113388,389470
113389,375600
113390,359620
113391,405650
113392,416340
113399,408730
113400,382468
113401,387020
113404,382210
113406,382910
113409,399660
113410,413052
113411,413051
113412,299600
113413,397570
113414,413050
113415,411390
113416,409690
113424,364700
113425,414080
113426,403120
113428,414640
113429,414680
113430,356960
113431,332620
113434,414470
113435,415750
113436,365880
113438,415220
113439,342540
113440,406780
113441,38400
113442,384690
113443,350990
113444,395960
113445,379750
113446,360620
113447,390970
113449,329440
113450,415890
113451,393170
113452,382390
113453,408120
113454,413510
113457,388070
113458,400470
113459,353270
113462,389150
113463,412140
113465,413840
113466,398630
113467,368590
113473,350800
113474,300580
113475,404240
113476,267784
113477,404420
113478,382350
113479,379552
113480,384110
113481,403455
113482,403457
113483,390920
113484,403451
113485,403454
113486,403453
113487,403450
113488,403452
113489,403456
113490,375320
113491,415330
113492,415390
113493,326016
113494,414520
113495,251290
113496,334790
113497,413760
113498,400841
113499,410430
113500,367480
113501,413060
113502,279640
113508,412930
113509,378790
113510,407020
113511,362360
113512,325300
113513,404630
113514,380950
113516,389740
113517,410910
113518,411570
113522,403860
113523,350770
113524,235540
113525,363890
113526,403870
113527,405920
113528,335190
113529,409590
113530,335700
113531,405610
113532,385600
113533,383690
113535,396960
113536,378630
113537,408750
113539,389870
113540,319050
113541,397020
113542,379548
113543,405730
113544,408280
113545,394850
113546,409090
113547,395410
113548,381671
113549,330280
113550,410710
113551,412480
113553,395920
113554,404080
113556,366220
113557,332330
113559,305840
113561,321350
113562,409610
113563,372960
113564,395170
113565,398000
113566,397330
113567,377900
113568,325971
113569,310060
113571,395160
113572,290300
113576,408990
113577,408710
113578,372780
113579,411150
113580,406540
113583,406560
113584,405460
113585,393240
113586,386390
113587,288000
113590,411860
113593,410210
113594,364640
113595,411060
113596,410770
113597,382462
113601,330450
113603,362930
113604,351300
113605,374240
113606,316965
113607,403780
113608,371510
113609,406490
113611,379520
113612,396090
113613,396590
113614,406480
113615,406150
113616,258658
113617,388450
113618,403460
113620,382400
113621,392620
113622,403220
113623,375820
113625,403190
113627,324390
113630,397460
113631,361360
113632,402840
113633,349840
113634,376870
113635,397550
113639,399730
113640,265750
113642,409210
113643,376110
113644,367820
113646,326010
113647,400822
113648,326011
113649,230070
113650,372950
113651,407230
113654,364260
113655,404030
113657,337570
113658,370220
113659,402390
113661,380140
113662,381260
113665,401280
113670,409370
113675,398520
113676,404270
113677,337320
113678,261490
113679,398620
113680,397380
113681,348490
113683,325968
113684,302810
113685,397381
113687,319430
113689,407120
113690,408450
113691,407680
113699,374640
113701,326008
113702,399910
113704,326009
113706,407290
113708,403510
113710,354160
113711,401550
113712,353830
113714,406400
113716,352530
113719,330820
113720,405430
113721,399880
113725,382140
113726,402690
113727,389610
113728,375030
113729,397770
113730,367270
113731,403230
113732,364190
113733,325969
113734,395250
113741,401860
113743,370460
113744,312920
113746,377430
113747,403570
113748,319470
113749,343410
113750,303210
113751,392720
113754,379640
113755,403670
113757,402170
113758,300760
113760,344890
113761,395560
113762,404050
113763,370480
113764,384840
113765,360680
113766,384590
113768,397740
113769,406650
113770,349020
113771,399000
113772,403070
113773,403080
113774,400842
113775,400840
113776,388060
113777,348280
113779,405130
113780,348470
113781,370240
113782,404860
113785,310470
113786,293600
113787,404840
113788,399920
113789,388360
113790,371220
113791,399140
113792,339910
113793,398160
113794,390740
113795,397210
113796,400160
113797,385890
113798,402850
113799,394420
113800,394423
113801,394410
113803,400820
113804,405260
113805,229810
113806,394421
113807,367430
113808,395520
113809,406100
113810,397270
113811,392940
113813,382120
113815,399040
113816,374060
113817,386560
113818,389310
113819,406090
113820,334781
113821,403660
113822,381010
113824,384090
113825,356200
113826,381780
113827,399860
113828,369150
113829,397970
113830,400110
113831,339640
113832,382890
113833,400660
113834,349760
113835,276730
113837,396640
113838,404460
113839,370170
113840,378505
113842,307590
113845,236690
113846,377250
113848,383950
113850,404480
113852,379550
113854,379230
113855,381850
113856,373600
113857,395530
113858,391440
113859,373610
113860,373620
113861,404450
113862,373630
113863,402190
113864,334100
113865,402890
113866,297080
113867,403090
113868,403100
113869,398710
113870,387120
113871,401560
113872,394080
113873,401840
113874,378770
113875,396910
113876,278510
113877,397980
113879,388430
113880,383780
113881,400710
113882,396690
113883,383450
113884,393600
113885,367600
113886,312280
113887,345690
113888,399790
113889,400790
113890,382090
113891,375160
113892,363040
113895,371530
113896,391490
113898,395890
113901,339393
113902,379235
113903,393831
113904,393830
113905,357480
113907,297740
113909,363940
113910,400770
113911,400400
113913,378501
113916,401420
113917,384120
113918,397123
113919,397124
113920,397125
113921,397126
113922,399900
113923,393150
113924,357910
113925,340370
113927,364328
113928,360080
113929,392880
113930,350560
113931,392900
113932,252110
113933,379530
113935,391250
113936,392420
113937,384000
113943,344770
113944,322910
113946,397230
113948,390610
113949,393510
113950,397120
113951,359050
113952,318020
113953,325952
113954,387980
113955,393660
113956,387981
113957,374500
113959,399230
113960,387840
113961,398911
113962,365820
113963,323460
113964,363253
113965,395910
113966,305820
113967,385440
113968,397800
113969,379547
113970,360840
113971,398640
113972,385830
113973,397830
113974,365750
113976,392820
113978,388620
113979,388050
113980,397690
113981,397780
113983,314410
113984,350710
113985,395400
113986,396530
113987,398460
113988,398900
113989,396780
113990,333290
113992,394550
113993,377550
113994,286750
113995,294590
113996,377070
113997,294730
113998,318794
113999,387982
114001,395700
114002,368050
114004,360580
114005,290340
114009,398110
114010,388800
114011,385330
114012,396990
114013,397500
114014,392670
114015,340830
114017,362140
114019,298360
114020,368450
114021,376150
114022,398920
114023,397200
114024,399430
114025,385490
114026,346300
114027,380150
114028,398960
114029,365930
114030,366040
114031,397700
114032,369400
114033,268870
114034,356890
114035,356520
114036,363240
114037,386050
114039,347660
114040,390880
114041,381910
114042,387970
114043,293460
114044,330390
114046,396820
114047,355500
114048,337350
114050,385060
114051,393980
114052,363440
114053,394770
114057,359310
114059,325370
114061,356570
114062,378100
114063,332530
114064,308173
114066,310490
114067,364060
114068,391210
114070,391460
114073,359390
114074,354810
114075,369080
114076,361680
114077,346940
114078,369380
114079,388440
114080,390630
114082,387160
114083,388010
114087,394390
114089,365120
114090,391000
114091,373120
114092,290490
114093,388420
114094,391470
114096,391080
114098,363980
114101,363670
114102,336220
114103,314070
114104,388720
114105,354920
114108,396230
114109,396250
114112,381170
114113,325953
114114,325963
114115,275800
114116,384570
114117,308560
114119,393950
114120,325790
114122,392660
114123,343990
114125,352010
114126,394050
114127,335820
114128,391170
114130,391340
114131,392920
114132,377200
114133,384920
114134,383590
114135,373730
114137,370160
114138,348810
114139,389630
114140,315130
114141,337700
114142,352840
114145,363510
114148,365770
114150,372800
114151,384360
114152,377520
114154,356250
114155,363580
114156,393640
114157,349460
114158,357070
114160,258648
114162,389930
114163,356050
114165,376130
114167,325955
114169,277761
114170,382410
114171,372560
114172,360390
114173,372830
114174,278420
114177,386700
114179,352750
114180,393025
114181,393024
114182,393040
114183,393021
114184,393042
114185,393026
114186,393041
114187,393043
114188,393350
114189,389250
114190,387450
114191,340250
114192,368770
114193,355900
114194,326001
114199,370200
114201,389680
114202,354560
114203,389690
114204,367350
114206,360650
114208,378270
114209,370700
114210,377310
114211,352580
114212,334260
114218,373970
114219,229580
114220,384710
114221,386420
114222,321390
114223,320340
114225,384226
114226,384227
114227,386630
114228,355190
114229,372270
114231,384225
114232,365020
114235,389620
114237,365150
114238,360550
114240,373690
114241,372660
114243,362410
114244,384910
114245,391270
114246,226100
114247,385690
114248,275139
114249,275138
114251,336680
114252,356560
114253,386460
114254,374390
114256,391070
114257,371310
114259,391410
114260,364850
114262,391160
114265,282780
114266,379380
114268,382320
114269,313810
114270,388300
114272,383700
114273,329920
114276,389900
114278,377890
114279,375480
114280,381792
114281,379232
114282,379240
114283,266931
114284,356670
114286,390910
114287,383960
114288,358030
114289,299580
114291,359781
114292,320140
114293,389570
114294,389400
114296,379990
114297,387280
114299,316010
114302,377710
114305,369110
114307,385580
114308,356790
114309,341030
114310,355740
114311,345390
114312,352220
114313,387430
114314,314560
114315,385721
114316,383750
114317,387850
114319,333814
114320,380790
114322,343280
114323,364510
114324,344120
114325,385700
114327,364690
114331,386090
114332,375790
114333,364020
114335,389270
114348,378660
114352,306392
114356,312780
114358,375850
114359,343596
114360,343599
114361,343597
114362,343598
114363,333812
114364,327060
114366,327500
114367,369420
114368,384210
114369,368600
114371,382920
114375,295910
114376,358470
114377,352200
114378,378530
114379,389970
114380,352186
114381,379231
114382,334773
114383,337130
114384,368710
114385,375010
114386,372150
114388,361500
114389,385150
114390,383530
114392,284220
114393,387960
114394,386520
114395,296550
114397,331500
114401,347400
114402,386880
114403,356730
114404,362810
114405,364329
114406,381800
114407,363351
114408,354330
114409,364322
114411,354331
114412,317820
114413,368890
114420,372940
114421,385270
114423,385860
114424,376820
114426,369060
114427,376120
114428,384680
114429,358810
114433,378480
114435,325951
114437,387880
114438,312440
114439,385070
114443,381130
114444,352850
114445,333640
114446,370090
114447,293160
114449,383630
114451,381791
114452,364350
114454,373390
114455,365350
114456,374630
114457,324760
114458,368880
114464,348950
114466,385640
114467,382510
114468,350150
114469,385650
114471,370510
114472,356910
114476,375170
114477,351050
114478,364327
114480,352188
114481,341550
114483,379320
114485,333490
114487,385540
114488,373980
114489,323380
114491,370540
114492,370920
114493,381200
114494,381201
114496,304050
114497,265590
114498,380231
114499,352184
114500,327520
114501,325954
114503,254820
114504,385400
114505,384980
114506,254840
114509,385160
114511,385230
114512,355440
114514,365260
114515,384950
114517,379340
114518,349230
114523,349140
114526,344440
114528,366960
114529,378510
114531,352185
114532,352187
114533,366350
114534,352189
114535,352991
114536,383100
114537,351510
114538,274230
114539,376700
114540,380550
114541,372380
114544,252130
114545,318793
114546,246760
114547,242130
114548,369580
114549,382170
114550,379590
114555,294040
114556,300400
114558,383190
114559,352700
114560,345440
114561,366930
114562,354230
114566,300570
114567,382180
114569,369040
114571,364840
114574,380690
114576,265810
114577,378590
114580,379290
114581,316930
114582,375250
114583,317400
114585,359492
114586,359495
114587,359493
114588,359497
114593,208650
114594,371180
114595,352160
114596,365730
114597,355810
114599,373200
114600,382950
114602,345260
114603,345240
114604,343462
114605,359230
114607,366970
114608,367260
114610,366250
114612,375760
114613,363130
114614,363090
114615,363110
114616,340360
114617,374450
114618,371410
114620,373800
114621,355130
114623,380580
114624,294190
114625,363610
114626,380120
114627,368370
114628,283080
114630,363360
114631,371970
114632,329050
114634,377280
114635,359496
114636,359491
114637,359490
114641,378850
114642,380740
114643,358144
114644,361290
114646,378110
114649,380800
114650,351640
114653,322850
114656,367550
114658,341540
114659,367871
114660,282860
114661,367870
114662,367872
114668,267782
114672,352560
114673,372820
114676,376370
114677,376373
114678,336250
114679,376371
114680,371060
114685,374880
114686,369560
114688,378330
114690,372260
114693,378570
114696,342020
114697,378300
114698,325640
114699,343710
114701,359300
114702,283813
114704,283812
114705,283811
114706,334770
114707,374010
114708,376790
114709,376780
114710,374410
114711,355240
114712,327090
114716,334772
114717,344463
114718,378620
114719,375770
114721,335310
114722,378621
114727,291472
114728,297643
114729,356240
114730,297642
114732,367120
114733,297644
114734,268614
114735,352210
114736,371570
114737,373590
114738,362860
114740,365800
114741,366570
114742,352170
114744,375130
114746,370750
114748,331570
114750,367330
114751,376730
114753,360640
114754,364250
114755,356170
114756,375420
114757,376320
114758,375090
114760,375460
114761,375310
114763,357760
114764,376800
114765,333773
114766,333772
114767,370570
114768,375330
114770,333771
114771,375220
114773,343690
114774,349720
114775,343090
114776,303550
114778,375510
114779,371000
114780,337680
114781,372470
114782,325120
114783,349680
114784,362110
114785,333930
114793,371890
114794,375020
114795,364790
114796,349650
114797,361130
114800,268970
114801,348840
114804,365310
114807,367800
114809,365240
114810,369890
114812,326004
114813,341660
114814,326003
114815,326007
114816,374100
114817,335110
114819,365900
114820,257170
114821,344260
114822,357100
114824,345610
114826,347620
114827,369180
114828,371390
114829,375860
114830,371620
114831,370550
114832,367240
114833,370810
114834,351490
114835,362830
114836,354468
114837,351710
114838,354465
114839,354467
114840,354464
114841,326120
114842,373670
114843,354466
114844,370430
114845,371900
114847,332250
114848,335120
114850,360990
114851,267781
114852,369740
114853,369920
114854,369930
114855,369940
114856,369950
114857,370110
114858,369970
114859,369980
114860,369960
114861,369910
114864,277773
114867,372970
114868,330580
114869,352960
114870,322970
114871,373860
114872,372890
114873,373870
114874,304750
114875,352130
114876,346850
114877,348300
114878,356630
114879,343440
114880,348940
114881,372710
114883,369290
114887,278570
114888,361850
114890,368140
114891,372480
114892,346150
114893,326002
114894,348550
114895,368960
114896,238370
114897,371110
114898,235800
114900,373290
114901,344410
114902,362850
114903,374160
114909,365320
114910,372770
114913,372930
114914,364130
114915,372280
114917,371790
114918,360030
114920,366410
114921,362610
114922,340670
114923,368290
114926,340661
114927,367000
114929,373780
114931,370640
114932,343930
114933,370300
114934,367300
114935,371330
114937,301210
114938,302020
114939,302030
114940,370310
114942,370150
114943,368470
114944,366890
114946,359670
114947,332610
114948,351800
114949,353980
114951,369370
114952,370960
114953,353770
114954,370400
114955,370970
114956,287600
114958,356420
114959,372520
114960,307580
114962,354180
114964,373190
114965,365530
114966,365540
114967,321140
114968,321141
114969,321142
114970,266310
114971,360350
114972,371190
114974,372870
114975,364320
114976,370402
114977,359780
114981,351090
114983,353330
114985,286940
114987,363430
114988,317500
114989,317501
114990,304950
114993,372100
114995,368700
114996,370080
114997,350000
114998,369100
114999,341770
115000,368340
115003,364480
115004,312710
115005,371500
115007,356090
115008,310360
115009,277771
115010,372170
115011,367030
115012,370580
115013,338180
115014,353570
115015,365840
115016,369860
115018,274270
115019,368220
115020,353571
115021,332200
115022,344480
115023,360720
115024,348440
115025,304212
115026,348430
115028,243970
115030,349810
115033,282640
115035,336840
115036,341910
115037,335460
115038,335450
115039,368990
115040,355970
115041,350530
115042,343956
115043,349000
115044,362740
115045,368650
115046,361020
115047,364750
115048,348370
115050,359400
115052,340350
115053,346830
115054,369000
115058,320820
115060,339390
115062,367220
115063,300340
115064,355530
115066,361330
115067,287140
115068,287960
115069,368510
115070,368250
115071,366800
115072,365580
115073,365400
115074,365080
115076,369490
115080,339391
115081,355640
115083,354190
115084,361970
115085,344450
115086,354600
115087,342100
115089,356210
115090,359630
115091,368410
115094,359650
115097,353940
115098,277770
115099,366670
115100,363830
115102,268340
115103,318860
115104,347190
115105,347210
115106,347211
115107,323670
115109,351140
115110,366650
115111,356780
115112,357300
115113,353260
115114,315680
115115,367670
115116,365280
115117,342250
115118,350080
115120,363790
115121,362890
115122,365620
115123,334030
115124,361541
115125,361540
115130,361542
115132,351810
115133,351820
115134,289760
115135,362760
115136,361820
115138,365070
115140,350620
115141,356110
115143,297920
115144,329380
115145,296490
115146,299360
115147,358960
115148,362550
115149,361470
115150,362590
115151,362520
115152,362530
115153,362560
115154,362540
115155,362570
115156,362500
115157,362580
115159,356310
115160,364970
115162,366190
115163,365500
115164,362620
115166,355050
115167,277764
115168,362820
115169,362490
115170,329240
115172,341950
115173,362400
115174,357360
115176,357320
115177,290650
115179,322210
115182,312450
115185,284990
115186,348730
115187,251130
115188,364900
115189,349190
115190,329610
115191,355090
115192,366990
115193,340150
115195,318792
115196,264380
115197,365330
115198,361190
115199,364940
115200,367040
115202,327450
115203,358070
115204,361430
115205,329430
115206,220200
115207,361830
115208,293240
115210,354950
115215,364930
115216,264000
115217,350020
115218,267750
115219,242860
115220,328710
115221,363800
115222,341760
115223,366610
115225,347710
115227,355250
115228,361670
115229,354430
115230,361690
115233,364370
115234,345820
115236,359580
115237,335560
115238,360140
115239,360450
115241,333210
115242,360530
115243,354380
115251,349770
115252,363900
115253,361630
115255,351290
115256,344840
115258,359220
115259,332380
115260,332880
115261,362030
115263,313800
115264,352740
115265,271590
115266,307780
115267,339388
115268,344462
115269,342520
115270,354720
115271,343959
115277,347880
115278,329530
115281,363490
115283,347981
115284,359370
115285,362920
115286,362700
115287,331790
115289,335200
115290,364660
115291,356160
115294,245177
115296,363920
115298,364450
115299,361110
115301,342650
115302,365110
115303,354930
115305,357200
115306,328650
115307,362950
115309,352140
115310,325520
115311,343425
115312,252450
115313,327890
115314,334560
115320,279740
115321,242840
115322,356530
115324,332390
115325,349300
115326,321360
115327,361060
115328,349670
115329,355380
115330,355360
115332,351220
115334,357330
115337,339387
115339,343000
115340,353970
115341,339700
115342,335830
115350,349350
115353,324260
115354,343424
115355,341020
115356,355830
115357,297130
115358,357040
115359,334420
115360,322290
115362,349320
115363,339386
115364,322920
115365,346040
115366,344551
115367,354690
115369,344530
115370,344550
115371,291650
115372,351860
115373,354240
115374,351870
115375,357800
115378,339385
115379,343170
115380,359070
115381,348620
115383,318480
115384,318130
115385,314530
115386,312240
115387,356380
115388,337670
115390,342620
115391,353760
115392,343570
115393,355570
115394,307430
115395,277768
115396,265970
115397,344800
115399,344810
115404,335070
115405,318850
115406,350220
115409,308520
115410,234920
115411,348670
115413,346670
115414,356270
115415,356290
115416,356280
115417,335030
115418,356260
115419,343422
115421,343180
115422,347670
115423,344500
115425,348990
115426,353050
115427,353053
115428,353052
115430,306130
115431,356430
115432,345120
115433,320351
115434,320353
115435,320352
115436,346470
115437,353090
115438,333110
115439,344880
115440,353070
115441,342870
115443,356000
115444,316967
115445,278810
115446,342300
115447,334070
115449,355410
115450,354970
115451,354960
115452,355650
115453,350630
115454,300120
115457,344461
115458,343611
115459,339384
115460,343612
115461,343610
115462,343613
115463,343614
115464,343615
115465,336110
115466,351650
115467,354300
115468,334620
115469,296870
115470,347590
115472,311560
115473,345980
115474,353140
115475,255710
115476,325060
115477,274170
115478,355890
115479,339030
115485,355270
115486,222180
115489,320350
115490,352430
115491,326460
115492,353610
115493,353110
115494,268320
115495,336530
115496,335850
115498,338453
115500,338360
115502,339034
115503,339032
115505,305460
115506,335000
115507,351461
115508,351460
115509,329980
115510,323630
115511,337980
115512,349240
115513,333650
115514,351790
115515,353000
115516,282516
115517,351900
115519,339790
115520,353300
115522,340080
115525,341510
115526,341260
115527,336080
115528,307880
115529,346550
115530,277762
115532,353560
115533,343421
115534,286280
115535,316240
115537,343770
115538,342890
115539,348070
115540,341730
115541,301640
115543,350500
115545,345060
115546,267780
115547,354140
115548,353850
115549,339400
115550,353790
115552,352230
115553,342240
115554,349660
115564,346140
115565,347440
115566,339860
115567,346280
115568,344300
115569,351470
115570,345130
115571,277767
115574,346950
115575,306440
115576,352030
115578,328940
115580,341930
115581,337110
115582,339160
115583,351340
115584,222440
115586,322680
115587,353360
115588,348270
115589,349500
115591,333970
115592,347050
115593,317100
115594,277757
115595,277756
115596,319240
115597,348970
115598,338161
115600,294060
115601,262230
115602,341310
115603,320989
115604,320987
115605,320988
115606,295188
115607,320986
115609,347980
115610,275127
115611,348750
115612,318300
115613,348850
115614,343140
115615,331160
115616,340990
115617,346060
115618,332260
115619,338300
115620,331750
115621,339040
115622,331450
115623,331970
115624,318420
115628,345640
115629,319740
115632,295184
115634,295183
115637,326380
115638,348561
115640,345870
115641,345750
115642,350510
115643,258642
115644,349540
115645,349060
115648,338960
115649,341500
115650,312790
115651,340470
115652,237350
115653,270450
115654,349960
115655,327130
115656,333950
115657,329130
115659,340610
115660,279940
115662,346230
115663,345540
115664,349780
115667,343300
115668,295173
115670,295174
115671,345900
115672,336060
115673,340950
115674,323720
115675,298630
115676,330370
115677,344270
115678,328760
115679,349310
115680,342490
115681,340920
115682,342450
115683,340390
115684,301920
115685,321890
115686,341820
115688,348790
115689,341750
115693,351420
115694,350330
115695,277821
115697,345220
115698,346180
115699,343320
115700,325610
115702,350840
115703,324020
115704,282515
115705,341848
115706,334480
115707,273350
115713,345200
115715,273840
115717,339383
115720,343955
115722,336200
115723,341845
115724,336810
115725,284910
115729,349950
115730,335550
115731,346440
115732,347070
115733,338890
115734,320760
115735,285920
115736,346480
115737,337902
115739,335840
115740,333090
115741,337901
115743,291470
115746,338550
115748,345800
115749,344790
115750,343951
115751,346240
115752,335920
115753,340380
115754,338190
115755,343020
115756,341860
115757,340720
115758,340050
115759,341160
115760,315810
115761,297270
115762,347030
115763,332630
115764,338200
115765,338201
115766,346920
115768,341070
115769,338202
115770,324710
115772,310510
115773,346200
115774,348380
115775,344340
115779,340210
115780,338800
115781,348310
115782,348000
115783,295181
115784,262960
115785,295182
115786,322030
115788,313010
115789,341390
115790,346210
115791,347690
115792,340070
115793,343360
115794,273750
115795,271990
115799,346080
115801,305660
115802,284810
115804,335660
115805,336730
115806,336460
115807,340440
115808,331760
115809,336710
115810,279140
115811,282900
115812,319018
115813,319011
115814,319016
115815,319015
115816,319014
115817,319630
115821,333250
115822,262190
115823,338260
115824,343580
115825,343250
115826,277755
115827,334840
115828,335240
115830,343370
115831,259570
115832,341530
115833,295162
115834,343952
115835,323020
115836,345470
115837,342230
115838,346010
115839,214420
115841,346320
115842,297000
115843,251490
115844,343830
115845,343810
115846,346250
115847,343800
115848,343820
115849,341440
115851,312840
115855,239140
115857,274700
115858,250420
115859,335810
115860,324342
115861,316790
115862,346450
115863,335770
115864,346650
115866,341810
115868,334140
115869,336020
115870,345860
115871,337960
115872,341470
115873,329490
115874,333730
115876,345280
115878,327640
115880,339380
115881,342860
115882,343950
115883,342500
115884,295178
115887,295177
115888,258050
115889,319017
115891,336780
115892,338060
115893,258668
115894,277730
115895,330000
115896,337760
115897,338882
115898,297070
115899,259660
115900,301910
115902,336040
115903,314830
115906,258910
115914,331068
115915,331069
115916,331062
115917,338000
115918,331066
115919,335090
115920,340480
115921,328670
115922,331520
115923,338050
115924,340200
115926,343270
115927,337940
115928,340310
115929,317080
115930,333390
115931,333710
115932,320610
115933,314150
115934,342610
115935,331067
115936,331064
115937,331063
115938,331065
115939,331060
115940,331072
115941,331061
115942,333088
115943,333080
115944,333087
115945,333083
115946,282514
115947,339470
115948,341700
115949,334221
115957,313380
115959,333330
115960,342360
115963,342000
115964,340800
115965,318260
115966,335150
115967,335940
115969,332292
115970,332290
115973,332291
115974,338110
115975,340650
115976,308440
115977,322900
115978,323450
115980,334740
115982,326670
115984,340400
115986,304910
115988,306395
115989,332500
115990,340280
115991,335690
115992,335420
115993,338070
115994,258663
115995,338100
115996,339500
115997,338080
115998,325131
115999,338661
116000,340600
116001,333660
116002,340630
116004,305940
116005,340880
116012,337880
116014,339000
116015,335100
116016,338480
116017,339820
116019,337410
116020,337930
116022,339330
116023,334980
116025,303430
116026,333380
116027,297470
116030,338830
116036,277850
116037,336280
116038,331300
116040,339620
116041,326190
116042,322300
116043,337150
116044,338770
116047,336760
116049,338650
116050,335260
116051,325135
116053,336610
116062,336700
116063,314160
116068,334270
116069,323220
116070,312600
116072,334090
116073,284440
116075,333260
116091,289881
116092,289880
116093,335570
116094,222420
116095,337450
116096,318390
116097,336090
116098,320430
116103,325870
116104,327280
116105,336660
116108,331980
116109,322022
116110,322021
116111,302570
116112,257510
116113,322020
